Subject ID,Left Choice,Right Choice,Side Correct,Side Picked,Correct,Distance,Response Time,Date/Time,Consecutive Rounds
777,R,T,right,left,no,2,6.227563752,2015-06-30T13:06:52.204,1
777,A,I,right,left,no,8,0.515384562,2015-06-30T13:06:53.886,2
