Subject ID,Left Choice,Right Choice,Side Correct,Side Picked,Correct,Distance,Response Time,Date/Time,Consecutive Rounds
54,H,F,left,left,yes,2,0.199466056,2015-06-28T16:46:08.022,1
54,F,I,right,left,no,3,0.078665851,2015-06-28T16:46:09.091,2
54,T,M,left,left,yes,7,0.028074604,2015-06-28T16:46:10.120,3
