Subject ID,Left Choice,Right Choice,Side Correct,Side Picked,Correct,Distance,Response Time,Date/Time,Consecutive Rounds
33,U,M,left,left,yes,8,0.104443204,2015-06-28T15:21:06.249,1
33,Z,T,left,left,yes,6,0.415380628,2015-06-28T15:21:06.738,2
33,Y,E,left,left,yes,20,0.220059629,2015-06-28T15:21:06.966,3
33,J,H,left,left,yes,2,0.178268663,2015-06-28T15:21:07.151,4
33,I,Y,right,left,no,16,0.155671625,2015-06-28T15:21:07.310,5
33,F,I,right,left,no,3,0.126357738,2015-06-28T15:21:07.444,6
33,A,Y,right,left,no,24,0.128254295,2015-06-28T15:21:07.578,7
33,O,M,left,left,yes,2,0.129599204,2015-06-28T15:21:07.715,8
33,J,H,left,left,yes,2,0.121927877,2015-06-28T15:21:07.844,9
33,F,L,right,left,no,6,0.136854016,2015-06-28T15:21:07.988,10
33,I,C,left,left,yes,6,0.132116686,2015-06-28T15:21:08.128,11
33,Z,H,left,left,yes,18,0.137081517,2015-06-28T15:21:08.269,12
33,Z,V,left,left,yes,4,0.146669073,2015-06-28T15:21:08.420,13
33,A,N,right,left,no,13,0.139187188,2015-06-28T15:21:08.568,14
33,P,U,right,left,no,5,0.142567207,2015-06-28T15:21:08.718,15
33,W,H,left,left,yes,15,1.133511628,2015-06-28T15:21:09.859,16
